"id","name","creation_date","account_id"
"2c85bc3b-8ab1-4df3-8658-c5833a95c513","Default","2021-08-10 23:07:23.60677+00","88097684-1c3b-47cc-b121-4a623af8bafd"
"db6809ca-b3f2-43f2-bc6b-2bf35d9ba44b","Default","2021-08-10 23:07:23.60677+00","dda6a5ee-3742-404d-9917-693d67781515"
"87f3b2af-6834-409c-8849-b4844d440c02","Default","2021-08-10 23:07:23.60677+00","a88a2377-ca70-4af2-973a-af50f638c08a"
"4a1f240d-f195-434a-a74e-080419cb54d6","Default","2021-08-10 23:07:23.60677+00","49cecde9-1e0d-466b-986a-e6995845f526"
"8edb0a02-3fc9-403d-84bc-3324522dd8f9","Default","2021-08-10 23:07:23.60677+00","7673ff9f-857c-4abc-8c83-c44e4a31fc30"
"f6c2587a-6c2a-497f-8404-1a8ce03843d9","Default","2021-08-10 23:07:23.60677+00","70a0b2b5-4419-4b40-a899-8199f9c58bed"
"f4b036de-071b-41af-9629-025db47793bc","Default","2021-08-10 23:07:23.60677+00","71fbdf19-3a77-4499-8969-0a55ffe4025d"
"d1d6f17d-c34a-4084-a9a2-d50286049e18","Default","2021-08-10 23:07:23.60677+00","1041e5c4-fac5-47fd-8867-39470d6c7d82"
"12037a37-5964-4093-b902-e3b67193638f","Default","2021-08-10 23:07:23.60677+00","355de5a5-5cb5-4c60-be5a-a8a68a99aa88"
"d264d698-7279-4c71-81d6-18c01205529d","Default","2021-08-10 23:07:23.60677+00","c7be1006-5c5f-419c-bd8b-3769cd9e2773"
"6aac9156-1cbb-449a-9754-384ba561cfcf","Default","2021-08-10 23:07:23.60677+00","d759bf6b-f3ad-4d44-8522-ac94e5c4c7b4"
"58c802e8-32e2-4dfd-8487-26f1ce17be90","Default","2021-08-10 23:07:23.60677+00","bc12a5c8-8f03-46c3-957d-019af49a98d9"
"845b1e93-298f-446f-9515-ec5dce1a2798","Default","2021-08-10 23:07:23.60677+00","ef7050f5-2279-4c54-8348-a825037ae478"
"7f463336-d919-4487-b815-2f1d241ea825","Default","2021-08-10 23:07:23.60677+00","33f68b54-d867-450c-8755-1bb473f2ead2"
"8f217a21-1a57-4c1e-a330-d27de36e3f37","Default","2021-08-10 23:07:23.60677+00","00274eb3-d009-47dd-992f-0f4e80b28ace"
"e889872f-adee-481d-8db0-f56d7b2c5d96","Default","2021-08-10 23:07:23.60677+00","34981a17-f903-40d1-86df-a9e02320cfe8"
"d3bd7d40-2967-4bb4-b9ec-c212cae9cac7","Default","2021-08-10 23:07:23.60677+00","32ca13f4-03a4-4b8d-8498-3784849dbe5f"
"9306327e-7ea0-4f86-a120-04e4c4e7392f","Default","2021-08-10 23:07:23.60677+00","20e9c0af-3fb7-4223-863c-2bcbf4e72ceb"
"1546c3a3-c4d9-4094-8032-65482e53efe1","Default","2021-08-10 23:07:23.60677+00","e26e958c-cb74-4b03-a4fd-d0659b9437aa"
"7a1d2b8a-599e-486a-bd3a-3d27df298fac","Default","2021-08-10 23:07:23.60677+00","a1380cf6-90b0-42f9-9722-0333c977c800"
"c612fa9d-07d1-4020-8564-197360e6be2a","Default","2021-08-10 23:07:23.60677+00","2e29d4da-ecbc-41ae-8538-83a414ff59b9"
"a741d018-7073-4a93-bfa1-07d3fac26fda","Default","2021-08-10 23:07:23.60677+00","71521279-9a1e-4450-ae1c-2bbdfb50454e"
"82f42441-950f-43f3-bc4a-d4944c5a2cd0","Default","2021-08-10 23:07:23.60677+00","fb3834f4-46ba-4ba6-8294-df52b852acc6"
"da807e7f-1e2e-48af-acc6-fcaaa495e7da","Default","2021-08-10 23:07:23.60677+00","7985166b-b99d-42ed-9511-e1e05c56ac1d"
"e56f12a0-d45f-49c1-9626-26758df20aa8","Default","2021-08-17 05:12:25.446306+00","4135f194-7cf4-49bd-86f1-d26653096ede"
"98418bf1-2a36-4137-8d32-246d05ac4047","Test Group","2021-08-18 13:25:58.448878+00","2f3b3273-c73a-4b5b-9e35-7e266ea13282"
"07826bbc-7784-44c7-81f2-b2362cbd0c1b","default","2021-08-18 17:51:18.398781+00","87e7396d-a27b-4857-939d-a961ba5d690e"
"369dd22b-b99a-49d4-ba7e-eb3a06ef6824","Default","2021-08-24 19:09:51.099345+00","5a5f24be-f78f-45b9-b428-e9c2d9e98dba"
"e94f83e2-ff3f-4765-b2e0-704429712719","Test2","2021-08-25 07:01:05.17563+00","2f3b3273-c73a-4b5b-9e35-7e266ea13282"
"7c579bbe-ee47-432a-bca1-92767696153b","(RECORDS)","2021-09-01 17:55:08.393954+00","2f3b3273-c73a-4b5b-9e35-7e266ea13282"
"809f67e5-a8c1-4d8c-9c2e-5110af17bea7","(RECORDS)-GAAAI - Round Rock","2021-09-01 18:09:43.879199+00","33f68b54-d867-450c-8755-1bb473f2ead2"
"e5908064-61ca-40e4-aac2-b04720069422","Default","2021-09-02 13:58:12.251593+00","ed370018-f850-4fd8-931c-5fe0552e95df"
"d9fda18a-abfc-4af8-b888-68aa3dd6ef69","(Records)-UTA-TexHALE","2021-09-20 14:23:06.278598+00","71521279-9a1e-4450-ae1c-2bbdfb50454e"
"dc89ce67-3d31-436e-a996-2d61e35a9ac9","Default","2021-10-20 18:07:53.639001+00","2ca5ef9d-fd06-4f54-81e4-4d033727b36e"
"06b3e063-207d-49d8-8dcc-2ef4503f2fb1","Default","2021-11-23 17:38:53.218033+00","1a1810bb-84bd-46fa-851c-962d7ad5c36b"
"3a047883-c9cb-4138-917a-53f437aec86e","Default","2021-11-29 21:33:24.290048+00","f718fa83-e7f2-4a4d-a9dd-19aa58114b7f"
"2e902f44-29f2-451e-b19c-eea3992cce1f","Default","2021-12-09 18:13:59.947802+00","d7999f7c-d9f3-4f61-8ffc-b2f805389e35"
"543061db-b6f6-49a5-8016-7153ced1790a","Default","2022-02-23 14:28:08.30266+00","7d67676c-4c4f-4d45-b511-2c476afd8e54"
"e351327c-29c3-4462-b5dc-7ec1d24b9e73","Default","2022-02-23 14:28:23.611186+00","4b0dc4a5-5b9b-4072-afaf-481f71a7e94e"
"113d4a8e-d6fd-474e-a84e-cb4e5d72db2e","Default","2022-03-21 13:49:46.629287+00","5a1a6fbb-5bdd-43c3-99c7-69fc2fb41691"
"fe2729c3-af77-404b-ae29-36aeff903894","Default","2022-04-04 14:11:33.598505+00","903f098d-9994-428d-913f-eea702270933"
"511bf52a-797f-4bbf-a8f3-66b90d0f9119","Default","2022-04-04 14:21:06.834627+00","20365827-891d-440f-97e2-fda8d4893848"
"7b705f95-6f8e-4c2b-a355-8f82a356a279","Default","2022-04-04 14:24:37.553293+00","789f1b0c-31b1-4d80-bfaa-9021d2086258"
"baf42f0d-6031-4f1d-a9e7-a820042178b5","Default","2022-04-27 20:07:06.393079+00","5be2a211-e4da-4860-935f-6df0cc939f7b"
"6ac5a442-c016-481e-97b5-2ed505773bf9","Default","2022-05-16 15:19:45.174875+00","9d4a2295-2243-4bc1-ad08-6d9e51a7da82"
"480c7f04-050e-4bf3-a610-6f27cc61758b","Portland Main DPC Group","2022-06-06 13:18:11.311564+00","3fcff6b3-472c-4be2-bd0f-883a7cb7656e"
"95b66a96-28a5-4506-a492-719a24db38f3","Portland Maine DPC 2","2022-06-06 21:06:37.147693+00","96ef1320-3f78-4ef3-982b-7bee6f757de5"
"954dc5c8-4444-4565-9a44-b6c58a9d877d","Default","2022-06-07 16:28:25.034289+00","3fcff6b3-472c-4be2-bd0f-883a7cb7656e"
"e6f407da-fdac-4548-bd22-a7b37b1748b4","Default","2022-07-25 14:03:59.020862+00","d0cc82b4-96d8-47f1-9a4e-92b787f065a9"
"f65cb37e-5494-4bcd-a40e-57c2b94e904b","Default","2022-07-25 14:18:50.945008+00","7dc49f65-50d0-4164-8124-e928c7b5b4a1"
"9646c435-a9bd-43ae-bbb8-87c6879007d7","Default","2022-07-25 14:19:53.23352+00","5e958760-d576-4601-bd0a-6acca6fe42a5"
"c9175858-220c-4b70-bda7-1223072ba2d2","Default","2022-07-25 14:21:22.63294+00","bf5196d6-c875-4547-a9f3-66423dca226d"
"b79acf06-17de-4898-892b-7bdb73bb6713","Default","2022-07-25 14:22:51.972509+00","23933939-133b-414f-aa37-e37f58d1ee0d"
"12d98dab-b2e6-4c3b-ad38-c5782b18cdc8","Default","2022-07-25 14:24:37.058082+00","a6228d0e-414c-4a4e-a006-ed1bae3987e1"
"b8a3ea83-fab2-44f0-99d5-32da4564918a","Default","2022-07-25 17:12:33.393656+00","0e2acf79-74df-4a63-899a-a6394a55b923"
"b232d1eb-463e-4e56-b6bf-1c88587d1476","Default","2022-08-11 13:23:51.837871+00","4af45ee1-fd2d-49c6-ae93-9fcd4fd03e73"
"055663df-408c-455f-b870-387a24fe131d","Default","2022-08-25 21:55:26.058172+00","5c7aff2a-bebc-4684-928a-a7cf0a3b5f23"
"041a20d7-c75e-4643-b9ff-de9444756af0","Default","2022-09-02 21:25:35.00912+00","d48ccb62-19fd-4c9e-b231-c9c1e8f0a338"
"60f41826-b958-4aa7-9e21-fffd30f1f14d","Default","2022-09-02 21:31:08.373793+00","eb0ac372-1263-49ab-97ef-86efe6cae437"
"a96ad8ec-742e-4852-95d5-85c4b224a758","Default","2022-09-28 18:48:01.661669+00","5c52f4be-71e7-4527-8214-acc918005a0e"
"d63be8d9-2210-4d4b-8f62-8d83a88bf52f","Default","2022-10-07 15:11:07.082639+00","246d55dc-d82e-4f0d-8cc1-b3f1876f170f"
"3e670343-d6bd-488c-b989-203638ef2ec4","Default","2022-10-07 15:15:27.339343+00","93246cec-0c40-450e-af8f-c7ee1f52f8a8"
"fc2587ae-4f50-47f8-b54c-3da2f814affb","Default","2022-11-07 16:46:42.058699+00","07bb3ac5-5a77-4f16-bd7f-38f2c803b0f1"
"49e41fc1-0d92-4a63-98b5-0c2bea176557","Default","2022-11-15 16:03:31.029909+00","53ed0391-9cb7-484f-b5b1-0ee4bf21e5ad"
"b81af1bb-3a26-442b-9624-6c8b983acebd","Default","2022-11-15 16:08:00.462583+00","bd938b36-6bba-432c-b6d6-e81b7931ca07"
"edf25280-a178-4e1e-8ff8-88dfe23692bb","Default","2022-11-21 15:03:40.995693+00","fef747ea-6a46-4f72-b787-79ffd42ef14e"
"83020ed9-ecbd-49b3-8f11-44ff209bcc50","Default","2022-11-23 15:15:46.994413+00","767cd6f8-101c-468d-abb4-44b09e9a4a55"
"13da0303-6d20-4559-b2e5-43df4e86b4cb","Default","2022-11-29 20:02:04.099227+00","834419fc-cde1-4f12-b439-f03bb6966e41"
"52f10980-b0d8-424d-ba4c-8e77bf4a8d95","Default","2022-11-30 23:34:38.003533+00","1dca4f83-1083-42de-8236-967955d8a89d"
"f90170ae-1d55-466f-b203-ad7409555304","Default","2022-11-30 23:36:47.978322+00","63fb3cf7-ed25-48ee-911c-0522e18722ef"
"cb96efa4-9e23-434f-92f8-8a57286f02e4","Default","2022-12-06 16:09:26.200862+00","71107330-4362-437c-8a7e-a533412cbdd3"
"5b64b541-a4bd-49fb-a7a1-060e82f7a6c2","Default","2023-01-03 15:55:29.67717+00","43d4f637-c042-433b-b3c2-84108b935f2a"
"c9b53598-eefa-4f72-9057-59e855e14b94","Default","2023-01-13 19:03:24.477823+00","6baa20d2-ac43-4fe1-9b2e-81fab550a7fe"
"b3433267-4160-46c9-985c-5ff5a9c78ff2","Default","2023-01-24 18:25:35.058925+00","78b10a07-d42e-4ee2-bae4-610003b98e86"
"5e003092-a81e-4c35-bc16-e8e7ada5d653","Default","2023-02-06 15:52:24.852978+00","e0b68989-c1fa-4522-b789-24a8aa5607da"
"421d7d69-d2c7-4dc6-a6a2-422e4acae3a3","Default","2023-02-08 16:12:53.302253+00","002c8da0-d3ed-4da6-9a5e-3f2a83c168ca"
"2f3321d2-a134-46ba-9857-b99bdab9d287","Default","2023-02-21 21:46:42.878395+00","7032d6cb-ca4a-4a1f-9809-4be9b50e6644"
"edc9432b-2ce8-46fc-a06e-e2eee61a5406","Default","2023-03-13 17:35:15.243303+00","4a1c1f7a-864a-4b37-9125-b22d9856aadb"
"4f245ba2-b3d3-4354-94fe-92f83ed307fd","Default","2023-03-13 18:02:41.093506+00","de117e97-2497-4daf-9f56-f48bb7749a39"
"bb9a6181-2307-443b-8546-9e46a3619ec0","Default","2023-04-05 14:57:01.421724+00","495ceaf5-4af9-49df-8311-d3c66ef45adf"
"1c90fa52-8896-4f87-924f-2912b4f538f1","Default","2023-04-05 15:00:40.907874+00","535dc15d-4748-48f2-a3b2-e3d70231cf54"
"eee491cd-dff2-477f-878d-992e7b89a8df","Default","2023-04-05 15:02:41.140256+00","0ad24490-a110-4b2a-ad0a-665365a381c8"
"ae6eceba-ca01-4402-acc7-a1363f20f8a6","Default","2023-04-05 15:04:02.584848+00","ba6564ff-0709-45ec-a422-809973a7e856"
"71ee0bbb-084e-4b7f-a6cf-dc12f700300d","Default","2023-04-05 15:06:09.980908+00","1895c224-7659-4a02-b06e-5b10d6eb3780"
"a5ea2945-84c3-4a25-b2b3-43f584228e80","Default","2023-04-10 20:07:10.347929+00","1805df4d-3b4e-4306-868a-37b9a09c0bc0"
"efe8db3b-67ce-4ce0-9cc2-5f8dde8afeb7","Default","2023-04-10 20:32:14.951874+00","53fd1de6-389f-42d4-9df8-859d47ced74a"
"2bec26fb-90ed-422d-8831-1e818d65d907","Default","2023-04-10 20:32:16.527685+00","c89a5840-6373-4c4e-9a11-35573de4ede5"
"bd9a3c6f-cb0d-4899-a841-9062517eb944","Default","2023-04-10 20:32:18.088043+00","03b03e7d-348b-489c-ba96-a6d52b24ab7c"
"66280c76-589a-43a1-82b6-2b7f51ffa5bd","Default","2023-04-10 20:32:19.652919+00","3be1d242-e7f2-4edd-8047-ece84781e2e1"
"0c1cbde1-e361-4405-9a5d-8f3e506215d0","Default","2023-04-10 20:32:21.244187+00","ce614a07-9c0e-435a-8dd5-7573fd96020a"
"dd754e0d-1105-4785-a43e-49843851673e","Default","2023-04-10 20:32:22.813947+00","0a9b1146-c158-4701-8147-37d45e38bc77"
"f4b3fd8c-34f1-4a13-9952-4ebbab5947ac","Default","2023-04-10 20:32:24.382435+00","6a49bf6d-af59-49cc-9bd0-f4d7d9cd7975"
"784f6eab-aca4-4c35-aeba-a7ed3a6efb71","Default","2023-04-27 15:49:02.958698+00","dda844d8-1a59-4be6-8a76-592018f5ac83"
"53b1b9ba-0dd6-4dc6-b141-7fbad6f1facd","DemoPatientGroup","2023-05-03 20:58:54.377896+00","2f3b3273-c73a-4b5b-9e35-7e266ea13282"
"b8d02713-4a07-43cd-93d3-6d5ce5181818","Default","2023-05-11 15:25:48.892469+00","9322020c-42bd-499d-a1c3-6625d588d212"
"cf6a43f3-7f33-4a3f-888d-8fe882449869","Default","2023-06-08 18:05:17.112448+00","70d4871e-fe2e-4ba6-bd29-6d56591f6cf4"
"8fd32c9c-5ee7-4bee-987e-1d07cb1f2147","Default","2023-06-16 23:33:41.872195+00","b25c004b-aa9c-401e-aadb-19eecddd925c"
"c8f07d4e-14d1-4182-ac36-3b7db597bcc0","Default","2023-06-19 17:05:29.808064+00","c4a33cf4-a67d-4010-b45f-67b1147aa07c"
"3088cc8f-d237-4487-ba6b-332a2de0273c","Default","2023-06-19 18:08:34.144792+00","b0d13bd7-52d2-4b7d-a56d-93ca840f1496"
"c34e448c-3029-49ea-b0d6-45d7d85c9bbf","Default","2023-06-28 16:36:00.249559+00","a951acf4-d6ad-4a32-953b-c45976bbb9b2"
"b7cb0f27-bd93-4dd9-a872-8e38df21d827","Default","2023-07-20 16:22:35.744347+00","b7980d8a-e8ed-4b51-9568-fe3d23c911a2"
"0b07ce73-7569-4c43-9fe3-c9749f37c407","Default","2023-09-22 16:03:43.406024+00","a0013fdb-04ab-4ff5-aa09-676418ce3e16"
"7dcd052a-1aa6-46de-bf4b-12f55ec5c363","Default","2023-10-27 18:09:35.322271+00","72349ab5-a353-49e9-83ba-95ea3b48fb02"
"8257fbda-670e-4a0e-84ce-9e4c34939e0d","Default","2023-10-31 18:11:19.349123+00","93776760-bcd5-4317-ad19-97e328c0a460"
"8f65f5b8-d64a-4cd4-b5c5-81270ddd0991","Default","2023-10-31 18:11:21.027933+00","3e39c4f8-52f8-4c4d-8555-4dd76847975a"
"85c118cf-c7b3-4486-9827-e3fb1afa7443","Default","2023-11-28 17:30:49.951487+00","73a4deeb-8ad0-4332-b0b3-80d24d1ab2f5"
"465cfee5-705e-4a29-91ee-ad7f16b14502","Default","2023-12-18 17:59:25.054076+00","1be5ca91-9dc5-45f2-b82c-7e5a18fa94e3"
"646b98ec-e434-4c4f-acae-3ff9ad8c7c62","Default","2024-03-26 15:50:27.580871+00","866f0bb9-fce8-4187-81a8-b01671f5fdc5"
"b502c75e-32de-4e53-b1db-234efd53a56c","Default","2024-04-24 14:34:20.979727+00","64449acf-f639-4e7c-9692-ca7e7e9915da"
"3e04013b-f824-444e-a2de-ca677a8ac0ba","Default","2024-12-10 13:26:43.278946+00","94737dab-f17a-488b-9b61-08e12dd1eae2"
"278ee93f-43bf-4b57-9e99-08b2cb4df305","Default","2024-12-13 21:45:06.274248+00","fb19e85b-7e18-42a0-8e87-74b497101b0d"
"ccfd7e04-dc89-4388-a4dd-ec770043c376","Default","2025-01-16 22:16:26.607688+00","067d1f57-ab89-46bf-a65c-ea7598695bb3"
"04f27a2a-c8a0-4003-a0ae-472c7eb0c46d","Default","2025-04-04 16:32:59.513622+00","bc3a880a-62e7-4084-9392-b35b95dc9bf9"
"e6dd1925-e10b-4faa-b2d6-4a2103b28158","Default","2025-04-04 19:30:22.258362+00","573d18a0-0492-4bbb-a52a-573f13485546"
